PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	98.897	1614	3	14	1624	1	1624	34355	22351	23975	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.859	1600	12	17	1624	1	1622	34355	25712	27336	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.800	1600	7	18	1624	1	1624	34355	10643	9025	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.737	1598	13	16	1624	1	1624	34355	18990	20611	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.431	1593	14	20	1624	1	1624	34355	29084	30701	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.079	1595	14	21	1624	1	1624	34355	16234	17861	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	96.341	1580	7	37	1624	1	1623	34355	2348	745	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.090	1301	10	21	1624	1	1331	34355	32488	31169	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	96.296	1300	14	28	1624	288	1624	34355	5433	4107	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.904	1168	3	17	1624	1	1185	34355	7910	6732	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	97.647	498	4	7	1624	1122	1624	34355	13999	14507	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	96.200	405	1	11	1624	1210	1624	34355	13998	13587	0.0
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	94.272	395	12	7	1624	1	414	34355	11837	11426	9.43e-178
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	100.000	118	0	0	1624	1	118	34355	6605	6722	8.70e-54
PvGapdh_promoter	fb4027a4-c31c-4e5c-97e8-988e13ddcb7c	99.145	116	0	1	1624	1508	1624	34355	34355	34240	5.24e-51
PvGapdh_promoter	343980cd-0dd6-42ca-bdc7-bbb1280dc189	98.768	1604	9	9	1624	6	1624	38618	19183	20800	0.0
PvGapdh_promoter	343980cd-0dd6-42ca-bdc7-bbb1280dc189	98.222	1602	9	16	1624	1	1624	38618	565	2182	0.0
PvGapdh_promoter	343980cd-0dd6-42ca-bdc7-bbb1280dc189	97.806	1605	4	19	1624	1	1624	38618	21909	23534	0.0
PvGapdh_promoter	343980cd-0dd6-42ca-bdc7-bbb1280dc189	97.185	1588	5	25	1624	1	1624	38618	14917	13315	0.0
PvGapdh_promoter	343980cd-0dd6-42ca-bdc7-bbb1280dc189	96.107	1580	15	32	1624	1	1624	38618	12202	10588	0.0
