SV40-polyA	01b9708c-81a7-47e2-8fac-4a34f6b83dba	100.000	130	0	0	130	1	130	16864	8409	8538	9.57e-62
SV40-polyA	01b9708c-81a7-47e2-8fac-4a34f6b83dba	97.692	127	0	2	130	1	130	16864	2917	3043	1.25e-55
SV40-polyA	01b9708c-81a7-47e2-8fac-4a34f6b83dba	96.923	126	1	2	130	1	130	16864	129	255	5.80e-54
SV40-polyA	01b9708c-81a7-47e2-8fac-4a34f6b83dba	96.032	121	2	2	130	6	130	16864	13560	13437	4.52e-50
SV40-polyA	bd9af7fc-d44d-4ac6-b72b-05de7938ac8c	100.000	130	0	0	130	1	130	13418	4724	4595	9.57e-62
SV40-polyA	bd9af7fc-d44d-4ac6-b72b-05de7938ac8c	100.000	130	0	0	130	1	130	13418	7921	7792	9.57e-62
SV40-polyA	bd9af7fc-d44d-4ac6-b72b-05de7938ac8c	96.154	125	3	1	130	1	130	13418	546	419	7.50e-53
SV40-polyA	9b89a73e-e232-40db-afe7-98e33a865fd6	100.000	130	0	0	130	1	130	15330	3997	3868	9.57e-62
SV40-polyA	9b89a73e-e232-40db-afe7-98e33a865fd6	100.000	130	0	0	130	1	130	15330	11446	11317	9.57e-62
SV40-polyA	9b89a73e-e232-40db-afe7-98e33a865fd6	99.231	129	1	0	130	1	130	15330	8218	8089	4.45e-60
SV40-polyA	89dd6e52-b7e4-4718-86ab-a3fbb4e276ec	100.000	130	0	0	130	1	130	10148	6795	6666	9.57e-62
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	100.000	130	0	0	130	1	130	68055	18078	17949	9.57e-62
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	100.000	130	0	0	130	1	130	68055	67513	67642	9.57e-62
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	98.473	129	0	2	130	1	130	68055	4728	4857	2.07e-58
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	97.727	129	1	2	130	1	130	68055	535	404	2.68e-57
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	97.727	129	1	1	130	1	130	68055	26967	26836	2.68e-57
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	96.875	124	1	2	130	4	130	68055	63344	63219	7.50e-53
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	94.615	123	4	3	130	1	128	68055	9857	9729	5.84e-49
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	92.481	123	4	4	130	1	130	68055	52787	52916	4.55e-45
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	90.769	118	10	2	130	1	130	68055	15334	15207	3.54e-41
SV40-polyA	46dd95fc-7bff-474b-8766-731cf6f3de89	89.147	115	5	6	130	1	129	68055	50020	50139	4.61e-35
SV40-polyA	1a82f3fb-a556-4e55-a3d0-88f6bad81062	100.000	130	0	0	130	1	130	3452	1624	1495	9.57e-62
SV40-polyA	15746b73-5a5a-4906-a627-c00812a19f0e	100.000	130	0	0	130	1	130	24181	20154	20025	9.57e-62
SV40-polyA	15746b73-5a5a-4906-a627-c00812a19f0e	99.231	129	0	1	130	1	130	24181	8963	8835	1.60e-59
SV40-polyA	15746b73-5a5a-4906-a627-c00812a19f0e	100.000	120	0	0	130	1	120	24181	15052	14933	3.47e-56
SV40-polyA	2007c2b3-a646-4264-bbd4-dcdcec551ce5	100.000	130	0	0	130	1	130	36529	6812	6941	9.57e-62
SV40-polyA	2007c2b3-a646-4264-bbd4-dcdcec551ce5	98.473	129	1	1	130	1	130	36529	33740	33870	2.07e-58
SV40-polyA	2007c2b3-a646-4264-bbd4-dcdcec551ce5	98.462	128	1	1	130	1	130	36529	10034	10162	7.45e-58
SV40-polyA	2007c2b3-a646-4264-bbd4-dcdcec551ce5	98.462	128	0	2	130	1	130	36529	14233	14360	7.45e-58
SV40-polyA	2007c2b3-a646-4264-bbd4-dcdcec551ce5	97.727	129	0	2	130	1	130	36529	26336	26466	9.64e-57
SV40-polyA	2007c2b3-a646-4264-bbd4-dcdcec551ce5	97.692	127	0	1	130	1	130	36529	29532	29658	1.25e-55
SV40-polyA	8f6208b9-77a3-4d18-8428-5df1465fde27	100.000	130	0	0	130	1	130	33766	4768	4897	9.57e-62
SV40-polyA	8f6208b9-77a3-4d18-8428-5df1465fde27	98.462	128	1	1	130	1	130	33766	19452	19324	7.45e-58
SV40-polyA	8f6208b9-77a3-4d18-8428-5df1465fde27	97.710	128	1	1	130	1	129	33766	25525	25395	9.64e-57
SV40-polyA	8f6208b9-77a3-4d18-8428-5df1465fde27	95.238	120	4	2	130	1	126	33766	30613	30490	5.84e-49
SV40-polyA	8f6208b9-77a3-4d18-8428-5df1465fde27	96.262	103	1	3	130	24	130	33766	627	730	3.54e-41
SV40-polyA	73eb6271-8d8e-45f2-9152-6753d08809b2	100.000	130	0	0	130	1	130	10982	9750	9621	9.57e-62
SV40-polyA	ac5086d5-4dc1-4058-ad7c-8b83df410a34	100.000	130	0	0	130	1	130	59184	17163	17292	9.57e-62
SV40-polyA	ac5086d5-4dc1-4058-ad7c-8b83df410a34	99.231	129	1	0	130	1	130	59184	42691	42562	4.45e-60
SV40-polyA	ac5086d5-4dc1-4058-ad7c-8b83df410a34	99.231	129	0	1	130	1	130	59184	24589	24717	1.60e-59
